x1 y1 z1 x2 y2 z2 radius R G B time type 
-9.5148 -15.8270 -30.8793 -10.3553 -16.2141 -30.8801 0.0457 0.0000 1.0000 0.0000 86.0916 3.0000 
-10.3553 -16.2141 -30.8801 -11.3246 -16.4536 -30.8253 0.0457 0.0000 1.0000 0.0000 90.7533 3.0000 
-11.3246 -16.4536 -30.8253 -11.4074 -16.4722 -30.8208 0.0457 0.0000 1.0000 0.0000 91.1909 3.0000 
-11.4074 -16.4722 -30.8208 -12.2783 -16.7042 -30.6076 0.0457 0.0000 1.0000 0.0000 96.5186 3.0000 
-12.2783 -16.7042 -30.6076 -12.7589 -16.8290 -30.4924 0.0457 0.0000 1.0000 0.0000 100.0000 3.0000 
-0.9600 1.3034 -29.9128 -0.1828 1.3243 -30.5418 0.0479 0.0000 1.0000 0.0000 46.7573 3.0000 
-0.1828 1.3243 -30.5418 0.6608 1.3951 -31.0741 0.0479 0.0000 1.0000 0.0000 47.9745 3.0000 
0.6608 1.3951 -31.0741 0.7476 1.4117 -31.1248 0.0479 0.0000 1.0000 0.0000 48.1009 3.0000 
0.7476 1.4117 -31.1248 1.4078 2.0353 -31.4221 0.0479 0.0000 1.0000 0.0000 49.3097 3.0000 
1.4078 2.0353 -31.4221 2.1188 2.6286 -31.7994 0.0479 0.0000 1.0000 0.0000 50.6214 3.0000 
2.1188 2.6286 -31.7994 2.1714 2.6753 -31.8254 0.0479 0.0000 1.0000 0.0000 50.7218 3.0000 
2.1714 2.6753 -31.8254 2.6687 3.4839 -32.0527 0.0479 0.0000 1.0000 0.0000 52.0558 3.0000 
2.6687 3.4839 -32.0527 3.2810 4.2745 -32.0614 0.0479 0.0000 1.0000 0.0000 53.4776 3.0000 
3.2810 4.2745 -32.0614 3.3667 4.4033 -32.0555 0.0479 0.0000 1.0000 0.0000 53.7030 3.0000 
3.3667 4.4033 -32.0555 4.2038 4.7398 -32.1938 0.0479 0.0000 1.0000 0.0000 55.0626 3.0000 
4.2038 4.7398 -32.1938 5.1145 5.1017 -32.3452 0.0479 0.0000 1.0000 0.0000 56.6024 3.0000 
5.1145 5.1017 -32.3452 5.8324 5.7742 -32.1653 0.0479 0.0000 1.0000 0.0000 58.2276 3.0000 
5.8324 5.7742 -32.1653 5.8389 5.7805 -32.1634 0.0479 0.0000 1.0000 0.0000 58.2430 3.0000 
5.8389 5.7805 -32.1634 6.3628 6.5462 -31.9927 0.0479 0.0000 1.0000 0.0000 59.8499 3.0000 
6.3628 6.5462 -31.9927 6.9057 7.3768 -31.8684 0.0479 0.0000 1.0000 0.0000 61.6385 3.0000 
6.9057 7.3768 -31.8684 6.9097 7.3831 -31.8674 0.0479 0.0000 1.0000 0.0000 61.6523 3.0000 
6.9097 7.3831 -31.8674 7.1577 8.3518 -31.8685 0.0479 0.0000 1.0000 0.0000 63.5387 3.0000 
7.1577 8.3518 -31.8685 7.1616 8.3706 -31.8684 0.0479 0.0000 1.0000 0.0000 63.5758 3.0000 
7.1616 8.3706 -31.8684 7.4487 9.3258 -31.9397 0.0479 0.0000 1.0000 0.0000 65.5727 3.0000 
7.4487 9.3258 -31.9397 7.4828 9.4285 -31.9688 0.0479 0.0000 1.0000 0.0000 65.8038 3.0000 
7.4828 9.4285 -31.9688 7.4004 10.3102 -32.1842 0.0479 0.0000 1.0000 0.0000 67.7427 3.0000 
7.4004 10.3102 -32.1842 7.5165 11.2037 -32.6182 0.0479 0.0000 1.0000 0.0000 70.0023 3.0000 
7.5165 11.2037 -32.6182 7.5205 11.2628 -32.6408 0.0479 0.0000 1.0000 0.0000 70.1507 3.0000 
7.5205 11.2628 -32.6408 7.4230 12.1635 -33.0640 0.0479 0.0000 1.0000 0.0000 72.5783 3.0000 
7.4230 12.1635 -33.0640 7.4122 12.2282 -33.0936 0.0479 0.0000 1.0000 0.0000 72.7596 3.0000 
7.4122 12.2282 -33.0936 7.3289 13.0534 -33.4899 0.0479 0.0000 1.0000 0.0000 75.1643 3.0000 
7.3289 13.0534 -33.4899 7.1983 13.8257 -34.1116 0.0479 0.0000 1.0000 0.0000 77.9843 3.0000 
7.1983 13.8257 -34.1116 7.1919 13.8567 -34.1365 0.0479 0.0000 1.0000 0.0000 78.1027 3.0000 
7.1919 13.8567 -34.1365 6.8177 14.6121 -34.5089 0.0479 0.0000 1.0000 0.0000 80.9311 3.0000 
6.8177 14.6121 -34.5089 6.3240 15.2558 -35.0937 0.0479 0.0000 1.0000 0.0000 84.2852 3.0000 
6.3240 15.2558 -35.0937 6.3090 15.2774 -35.1138 0.0479 0.0000 1.0000 0.0000 84.4021 3.0000 
6.3090 15.2774 -35.1138 5.9600 15.7777 -35.5796 0.0479 0.0000 1.0000 0.0000 87.2258 3.0000 
5.9600 15.7777 -35.5796 5.5701 16.3771 -36.0756 0.0479 0.0000 1.0000 0.0000 90.7317 3.0000 
5.5701 16.3771 -36.0756 4.7129 16.5003 -36.5757 0.0479 0.0000 1.0000 0.0000 95.2523 3.0000 
4.7129 16.5003 -36.5757 4.5406 16.5245 -36.6493 0.0479 0.0000 1.0000 0.0000 96.1768 3.0000 
4.5406 16.5245 -36.6493 3.9081 16.7945 -36.8950 0.0479 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.1567 1.1946 -30.9257 -0.3222 1.3673 -31.4489 0.0496 0.0000 1.0000 0.0000 47.8155 3.0000 
-0.3222 1.3673 -31.4489 0.6528 1.5887 -31.4683 0.0496 0.0000 1.0000 0.0000 48.8930 3.0000 
0.6528 1.5887 -31.4683 0.7664 1.6186 -31.4633 0.0496 0.0000 1.0000 0.0000 49.0222 3.0000 
0.7664 1.6186 -31.4633 1.6807 2.0236 -31.4572 0.0496 0.0000 1.0000 0.0000 50.1435 3.0000 
1.6807 2.0236 -31.4572 1.8077 2.0668 -31.4577 0.0496 0.0000 1.0000 0.0000 50.2970 3.0000 
1.8077 2.0668 -31.4577 2.7494 2.3937 -31.4475 0.0496 0.0000 1.0000 0.0000 51.4630 3.0000 
2.7494 2.3937 -31.4475 3.7143 2.6554 -31.4226 0.0496 0.0000 1.0000 0.0000 52.6785 3.0000 
3.7143 2.6554 -31.4226 3.9121 2.7078 -31.4180 0.0496 0.0000 1.0000 0.0000 52.9334 3.0000 
3.9121 2.7078 -31.4180 4.8270 3.0044 -31.3808 0.0496 0.0000 1.0000 0.0000 54.1609 3.0000 
4.8270 3.0044 -31.3808 5.7582 3.2993 -31.3375 0.0496 0.0000 1.0000 0.0000 55.4599 3.0000 
5.7582 3.2993 -31.3375 6.6768 3.5044 -31.3681 0.0496 0.0000 1.0000 0.0000 56.7651 3.0000 
6.6768 3.5044 -31.3681 7.4151 3.9752 -31.3125 0.0496 0.0000 1.0000 0.0000 58.0331 3.0000 
7.4151 3.9752 -31.3125 8.2574 4.5105 -31.2486 0.0496 0.0000 1.0000 0.0000 59.5448 3.0000 
8.2574 4.5105 -31.2486 8.4384 4.6019 -31.2204 0.0496 0.0000 1.0000 0.0000 59.8637 3.0000 
8.4384 4.6019 -31.2204 9.0247 5.3662 -31.0312 0.0496 0.0000 1.0000 0.0000 61.4404 3.0000 
9.0247 5.3662 -31.0312 9.6174 6.1590 -31.1736 0.0496 0.0000 1.0000 0.0000 63.1339 3.0000 
9.6174 6.1590 -31.1736 9.6208 6.1636 -31.1744 0.0496 0.0000 1.0000 0.0000 63.1440 3.0000 
9.6208 6.1636 -31.1744 10.2998 6.8887 -31.2892 0.0496 0.0000 1.0000 0.0000 64.9366 3.0000 
10.2998 6.8887 -31.2892 10.3022 6.8914 -31.2896 0.0496 0.0000 1.0000 0.0000 64.9434 3.0000 
10.3022 6.8914 -31.2896 10.9937 7.5968 -31.3607 0.0496 0.0000 1.0000 0.0000 66.8283 3.0000 
10.9937 7.5968 -31.3607 11.6896 8.3070 -31.4675 0.0496 0.0000 1.0000 0.0000 68.8564 3.0000 
11.6896 8.3070 -31.4675 11.7252 8.3470 -31.4770 0.0496 0.0000 1.0000 0.0000 68.9707 3.0000 
11.7252 8.3470 -31.4770 12.3807 9.0901 -31.6114 0.0496 0.0000 1.0000 0.0000 71.1501 3.0000 
12.3807 9.0901 -31.6114 12.4286 9.1781 -31.6184 0.0496 0.0000 1.0000 0.0000 71.3775 3.0000 
12.4286 9.1781 -31.6184 13.1239 9.8959 -31.6548 0.0496 0.0000 1.0000 0.0000 73.7410 3.0000 
13.1239 9.8959 -31.6548 13.2291 10.0108 -31.6292 0.0496 0.0000 1.0000 0.0000 74.1313 3.0000 
13.2291 10.0108 -31.6292 13.8640 10.6749 -31.5723 0.0496 0.0000 1.0000 0.0000 76.5109 3.0000 
13.8640 10.6749 -31.5723 14.8311 10.8731 -31.7184 0.0496 0.0000 1.0000 0.0000 79.3170 3.0000 
14.8311 10.8731 -31.7184 15.8228 10.9958 -31.6829 0.0496 0.0000 1.0000 0.0000 82.4112 3.0000 
15.8228 10.9958 -31.6829 15.8560 11.0006 -31.6833 0.0496 0.0000 1.0000 0.0000 82.5205 3.0000 
15.8560 11.0006 -31.6833 16.8504 10.8950 -31.6793 0.0496 0.0000 1.0000 0.0000 85.9735 3.0000 
16.8504 10.8950 -31.6793 16.9448 10.8876 -31.6743 0.0496 0.0000 1.0000 0.0000 86.3220 3.0000 
16.9448 10.8876 -31.6743 17.9377 10.7706 -31.6512 0.0496 0.0000 1.0000 0.0000 90.2587 3.0000 
17.9377 10.7706 -31.6512 17.9429 10.7700 -31.6511 0.0496 0.0000 1.0000 0.0000 90.2806 3.0000 
17.9429 10.7700 -31.6511 18.7247 10.6354 -31.6593 0.0496 0.0000 1.0000 0.0000 93.8091 3.0000 
18.7247 10.6354 -31.6593 19.6209 10.5071 -31.5950 0.0496 0.0000 1.0000 0.0000 98.4137 3.0000 
19.6209 10.5071 -31.5950 19.8999 10.4670 -31.5756 0.0496 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.0289 1.0785 -31.9316 -0.8056 1.8161 -32.5689 0.0517 0.0000 1.0000 0.0000 48.9380 3.0000 
-0.8056 1.8161 -32.5689 -0.6585 2.5392 -33.1382 0.0517 0.0000 1.0000 0.0000 49.8844 3.0000 
-0.6585 2.5392 -33.1382 -0.2294 3.2454 -33.6413 0.0517 0.0000 1.0000 0.0000 50.9011 3.0000 
-0.2294 3.2454 -33.6413 0.1390 4.1638 -33.7855 0.0517 0.0000 1.0000 0.0000 51.9916 3.0000 
0.1390 4.1638 -33.7855 0.1440 4.1763 -33.7877 0.0517 0.0000 1.0000 0.0000 52.0067 3.0000 
0.1440 4.1763 -33.7877 0.5059 5.0951 -33.9449 0.0517 0.0000 1.0000 0.0000 53.1411 3.0000 
0.5059 5.0951 -33.9449 0.6031 5.3570 -33.9630 0.0517 0.0000 1.0000 0.0000 53.4669 3.0000 
0.6031 5.3570 -33.9630 1.3485 6.0237 -33.9635 0.0517 0.0000 1.0000 0.0000 54.6620 3.0000 
1.3485 6.0237 -33.9635 1.4265 6.0939 -33.9774 0.0517 0.0000 1.0000 0.0000 54.7915 3.0000 
1.4265 6.0939 -33.9774 2.0579 6.8151 -33.9646 0.0517 0.0000 1.0000 0.0000 55.9917 3.0000 
2.0579 6.8151 -33.9646 2.6188 7.4441 -33.9171 0.0517 0.0000 1.0000 0.0000 57.0920 3.0000 
2.6188 7.4441 -33.9171 2.9516 8.2574 -33.8733 0.0517 0.0000 1.0000 0.0000 58.2857 3.0000 
2.9516 8.2574 -33.8733 3.0532 9.2138 -34.1470 0.0517 0.0000 1.0000 0.0000 59.7061 3.0000 
3.0532 9.2138 -34.1470 3.0538 9.2201 -34.1488 0.0517 0.0000 1.0000 0.0000 59.7157 3.0000 
3.0538 9.2201 -34.1488 3.1582 10.1411 -34.3261 0.0517 0.0000 1.0000 0.0000 61.1246 3.0000 
3.1582 10.1411 -34.3261 3.1996 11.1242 -34.5045 0.0517 0.0000 1.0000 0.0000 62.6976 3.0000 
3.1996 11.1242 -34.5045 3.2011 11.2347 -34.5188 0.0517 0.0000 1.0000 0.0000 62.8784 3.0000 
3.2011 11.2347 -34.5188 3.6203 11.9792 -34.8591 0.0517 0.0000 1.0000 0.0000 64.4157 3.0000 
3.6203 11.9792 -34.8591 4.1008 12.8350 -35.0508 0.0517 0.0000 1.0000 0.0000 66.1869 3.0000 
4.1008 12.8350 -35.0508 4.1573 12.9598 -35.0928 0.0517 0.0000 1.0000 0.0000 66.4499 3.0000 
4.1573 12.9598 -35.0928 4.4442 13.7651 -35.3635 0.0517 0.0000 1.0000 0.0000 68.1535 3.0000 
4.4442 13.7651 -35.3635 4.9615 14.6036 -35.2567 0.0517 0.0000 1.0000 0.0000 70.1625 3.0000 
4.9615 14.6036 -35.2567 5.4155 15.4890 -35.1566 0.0517 0.0000 1.0000 0.0000 72.3440 3.0000 
5.4155 15.4890 -35.1566 5.4368 15.5309 -35.1545 0.0517 0.0000 1.0000 0.0000 72.4508 3.0000 
5.4368 15.5309 -35.1545 5.6177 16.4122 -35.5202 0.0517 0.0000 1.0000 0.0000 74.7507 3.0000 
5.6177 16.4122 -35.5202 5.7512 17.1296 -35.8968 0.0517 0.0000 1.0000 0.0000 76.8516 3.0000 
5.7512 17.1296 -35.8968 6.0090 18.0591 -36.1604 0.0517 0.0000 1.0000 0.0000 79.6377 3.0000 
6.0090 18.0591 -36.1604 6.0199 18.1011 -36.1711 0.0517 0.0000 1.0000 0.0000 79.7686 3.0000 
6.0199 18.1011 -36.1711 6.4286 18.8542 -36.1242 0.0517 0.0000 1.0000 0.0000 82.4101 3.0000 
6.4286 18.8542 -36.1242 6.7515 19.8006 -36.1321 0.0517 0.0000 1.0000 0.0000 85.8322 3.0000 
6.7515 19.8006 -36.1321 6.7638 19.8330 -36.1319 0.0517 0.0000 1.0000 0.0000 85.9585 3.0000 
6.7638 19.8330 -36.1319 6.8640 20.7913 -36.3994 0.0517 0.0000 1.0000 0.0000 89.8656 3.0000 
6.8640 20.7913 -36.3994 6.8742 20.9071 -36.4226 0.0517 0.0000 1.0000 0.0000 90.3662 3.0000 
6.8742 20.9071 -36.4226 6.8342 21.9046 -36.3640 0.0517 0.0000 1.0000 0.0000 94.9808 3.0000 
6.8342 21.9046 -36.3640 6.8392 21.9951 -36.3674 0.0517 0.0000 1.0000 0.0000 95.4386 3.0000 
6.8392 21.9951 -36.3674 6.9825 22.8110 -36.3651 0.0517 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.0185 0.9465 -32.9381 -0.2314 1.5620 -32.8979 0.0540 0.0000 1.0000 0.0000 50.3050 2.0000 
-0.2314 1.5620 -32.8979 0.5278 2.1267 -32.8208 0.0540 0.0000 1.0000 0.0000 60.3279 2.0000 
-1.1137 0.6591 -33.9375 -1.7422 1.2157 -34.4808 0.0580 0.0000 1.0000 0.0000 51.4534 3.0000 
-1.7422 1.2157 -34.4808 -2.3374 1.8861 -34.7523 0.0580 0.0000 1.0000 0.0000 52.5072 3.0000 
-2.3374 1.8861 -34.7523 -2.9695 2.6064 -35.0380 0.0580 0.0000 1.0000 0.0000 53.6716 3.0000 
-2.9695 2.6064 -35.0380 -3.0123 2.6608 -35.0556 0.0580 0.0000 1.0000 0.0000 53.7564 3.0000 
-3.0123 2.6608 -35.0556 -3.5148 3.5254 -35.0565 0.0580 0.0000 1.0000 0.0000 54.9678 3.0000 
-3.5148 3.5254 -35.0565 -3.5865 3.6485 -35.0415 0.0580 0.0000 1.0000 0.0000 55.1451 3.0000 
-3.5865 3.6485 -35.0415 -3.9283 4.4296 -34.9492 0.0580 0.0000 1.0000 0.0000 56.2275 3.0000 
-3.9283 4.4296 -34.9492 -4.2798 5.3630 -34.8776 0.0580 0.0000 1.0000 0.0000 57.5374 3.0000 
-4.2798 5.3630 -34.8776 -4.2950 5.4039 -34.8747 0.0580 0.0000 1.0000 0.0000 57.5959 3.0000 
-4.2950 5.4039 -34.8747 -4.6241 6.3482 -34.8629 0.0580 0.0000 1.0000 0.0000 58.9639 3.0000 
-4.6241 6.3482 -34.8629 -4.6523 6.4190 -34.8643 0.0580 0.0000 1.0000 0.0000 59.0707 3.0000 
-4.6523 6.4190 -34.8643 -5.1269 7.2962 -34.7917 0.0580 0.0000 1.0000 0.0000 60.5042 3.0000 
-5.1269 7.2962 -34.7917 -5.1642 7.3619 -34.7858 0.0580 0.0000 1.0000 0.0000 60.6154 3.0000 
-5.1642 7.3619 -34.7858 -5.7794 8.1502 -34.7866 0.0580 0.0000 1.0000 0.0000 62.1211 3.0000 
-5.7794 8.1502 -34.7866 -5.8415 8.2319 -34.7878 0.0580 0.0000 1.0000 0.0000 62.2796 3.0000 
-5.8415 8.2319 -34.7878 -6.4854 8.9955 -34.7404 0.0580 0.0000 1.0000 0.0000 63.8670 3.0000 
-6.4854 8.9955 -34.7404 -6.5108 9.0218 -34.7365 0.0580 0.0000 1.0000 0.0000 63.9268 3.0000 
-6.5108 9.0218 -34.7365 -7.4179 9.4422 -34.7180 0.0580 0.0000 1.0000 0.0000 65.5998 3.0000 
-7.4179 9.4422 -34.7180 -7.5248 9.4988 -34.7083 0.0580 0.0000 1.0000 0.0000 65.8088 3.0000 
-7.5248 9.4988 -34.7083 -8.3531 9.9461 -34.6430 0.0580 0.0000 1.0000 0.0000 67.4825 3.0000 
-8.3531 9.9461 -34.6430 -9.2448 10.3955 -34.5888 0.0580 0.0000 1.0000 0.0000 69.3565 3.0000 
-9.2448 10.3955 -34.5888 -9.2526 10.3994 -34.5884 0.0580 0.0000 1.0000 0.0000 69.3733 3.0000 
-9.2526 10.3994 -34.5884 -10.1924 10.6853 -34.7753 0.0580 0.0000 1.0000 0.0000 71.3642 3.0000 
-10.1924 10.6853 -34.7753 -10.2552 10.7039 -34.7879 0.0580 0.0000 1.0000 0.0000 71.5013 3.0000 
-10.2552 10.7039 -34.7879 -11.2287 10.7213 -35.0157 0.0580 0.0000 1.0000 0.0000 73.6327 3.0000 
-11.2287 10.7213 -35.0157 -11.4172 10.7922 -35.0364 0.0580 0.0000 1.0000 0.0000 74.0818 3.0000 
-11.4172 10.7922 -35.0364 -12.1607 11.0422 -35.1055 0.0580 0.0000 1.0000 0.0000 75.8912 3.0000 
-12.1607 11.0422 -35.1055 -13.0045 11.2904 -35.2306 0.0580 0.0000 1.0000 0.0000 78.0626 3.0000 
-13.0045 11.2904 -35.2306 -13.8543 11.2713 -35.0761 0.0580 0.0000 1.0000 0.0000 80.3246 3.0000 
-13.8543 11.2713 -35.0761 -14.7939 11.3623 -34.8499 0.0580 0.0000 1.0000 0.0000 83.0716 3.0000 
-14.7939 11.3623 -34.8499 -15.7413 11.4967 -34.5594 0.0580 0.0000 1.0000 0.0000 86.1698 3.0000 
-15.7413 11.4967 -34.5594 -15.7491 11.4979 -34.5563 0.0580 0.0000 1.0000 0.0000 86.1974 3.0000 
-15.7491 11.4979 -34.5563 -16.6946 11.8102 -34.4633 0.0580 0.0000 1.0000 0.0000 89.6287 3.0000 
-16.6946 11.8102 -34.4633 -16.7229 11.8196 -34.4598 0.0580 0.0000 1.0000 0.0000 89.7377 3.0000 
-16.7229 11.8196 -34.4598 -17.5360 12.3543 -34.2622 0.0580 0.0000 1.0000 0.0000 93.5640 3.0000 
-17.5360 12.3543 -34.2622 -18.4541 12.7341 -34.3756 0.0580 0.0000 1.0000 0.0000 97.9394 3.0000 
-18.4541 12.7341 -34.3756 -18.5099 12.7604 -34.3815 0.0580 0.0000 1.0000 0.0000 98.2312 3.0000 
-18.5099 12.7604 -34.3815 -18.8326 12.9286 -34.3880 0.0580 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.2716 0.4194 -34.7331 -0.5296 0.7735 -35.3024 0.0568 0.0000 1.0000 0.0000 52.5435 3.0000 
-0.5296 0.7735 -35.3024 0.3096 0.9091 -35.7296 0.0568 0.0000 1.0000 0.0000 53.7050 3.0000 
0.3096 0.9091 -35.7296 1.1789 1.0847 -36.0317 0.0568 0.0000 1.0000 0.0000 54.8890 3.0000 
1.1789 1.0847 -36.0317 2.0783 1.3159 -36.4028 0.0568 0.0000 1.0000 0.0000 56.1999 3.0000 
2.0783 1.3159 -36.4028 2.1159 1.3287 -36.4182 0.0568 0.0000 1.0000 0.0000 56.2570 3.0000 
2.1159 1.3287 -36.4182 3.1107 1.4191 -36.4667 0.0568 0.0000 1.0000 0.0000 57.6228 3.0000 
3.1107 1.4191 -36.4667 3.2323 1.4316 -36.4728 0.0568 0.0000 1.0000 0.0000 57.7939 3.0000 
3.2323 1.4316 -36.4728 4.0709 0.8955 -36.5698 0.0568 0.0000 1.0000 0.0000 59.2243 3.0000 
4.0709 0.8955 -36.5698 4.1109 0.8702 -36.5733 0.0568 0.0000 1.0000 0.0000 59.2938 3.0000 
4.1109 0.8702 -36.5733 4.6976 0.1607 -36.6172 0.0568 0.0000 1.0000 0.0000 60.6705 3.0000 
4.6976 0.1607 -36.6172 5.2178 -0.5204 -36.6651 0.0568 0.0000 1.0000 0.0000 62.0050 3.0000 
5.2178 -0.5204 -36.6651 5.8442 -1.2938 -36.7625 0.0568 0.0000 1.0000 0.0000 63.6287 3.0000 
5.8442 -1.2938 -36.7625 5.9210 -1.4237 -36.7708 0.0568 0.0000 1.0000 0.0000 63.8809 3.0000 
5.9210 -1.4237 -36.7708 6.4073 -2.2973 -36.7540 0.0568 0.0000 1.0000 0.0000 65.5991 3.0000 
6.4073 -2.2973 -36.7540 6.4385 -2.3523 -36.7519 0.0568 0.0000 1.0000 0.0000 65.7106 3.0000 
6.4385 -2.3523 -36.7519 6.9464 -3.1218 -36.6478 0.0568 0.0000 1.0000 0.0000 67.3922 3.0000 
6.9464 -3.1218 -36.6478 7.5156 -3.9399 -36.5662 0.0568 0.0000 1.0000 0.0000 69.3028 3.0000 
7.5156 -3.9399 -36.5662 7.5338 -3.9660 -36.5634 0.0568 0.0000 1.0000 0.0000 69.3657 3.0000 
7.5338 -3.9660 -36.5634 7.9965 -4.8514 -36.5197 0.0568 0.0000 1.0000 0.0000 71.3940 3.0000 
7.9965 -4.8514 -36.5197 8.0330 -4.9448 -36.5173 0.0568 0.0000 1.0000 0.0000 71.6043 3.0000 
8.0330 -4.9448 -36.5173 8.6096 -5.6792 -36.4332 0.0568 0.0000 1.0000 0.0000 73.6352 3.0000 
8.6096 -5.6792 -36.4332 9.1230 -6.4990 -36.3931 0.0568 0.0000 1.0000 0.0000 75.8685 3.0000 
9.1230 -6.4990 -36.3931 9.5488 -7.4034 -36.3644 0.0568 0.0000 1.0000 0.0000 78.3404 3.0000 
9.5488 -7.4034 -36.3644 9.6620 -7.6413 -36.3640 0.0568 0.0000 1.0000 0.0000 79.0228 3.0000 
9.6620 -7.6413 -36.3640 10.1458 -8.2204 -36.1491 0.0568 0.0000 1.0000 0.0000 81.1400 3.0000 
10.1458 -8.2204 -36.1491 10.8332 -8.7403 -35.9723 0.0568 0.0000 1.0000 0.0000 83.6825 3.0000 
10.8332 -8.7403 -35.9723 11.6578 -9.2991 -36.0610 0.0568 0.0000 1.0000 0.0000 86.8239 3.0000 
11.6578 -9.2991 -36.0610 11.7940 -9.3834 -36.0691 0.0568 0.0000 1.0000 0.0000 87.3560 3.0000 
11.7940 -9.3834 -36.0691 12.5272 -9.8368 -36.1129 0.0568 0.0000 1.0000 0.0000 90.3714 3.0000 
12.5272 -9.8368 -36.1129 13.3317 -10.3952 -36.3154 0.0568 0.0000 1.0000 0.0000 94.2364 3.0000 
13.3317 -10.3952 -36.3154 13.3662 -10.4185 -36.3235 0.0568 0.0000 1.0000 0.0000 94.4105 3.0000 
13.3662 -10.4185 -36.3235 13.9373 -10.9085 -36.4301 0.0568 0.0000 1.0000 0.0000 97.6908 3.0000 
13.9373 -10.9085 -36.4301 14.2060 -11.3188 -36.4768 0.0568 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.2699 0.0167 -35.6177 -1.0972 -0.9604 -35.4938 0.0552 0.0000 1.0000 0.0000 53.8675 2.0000 
-1.0972 -0.9604 -35.4938 -0.8363 -1.9257 -35.4766 0.0552 0.0000 1.0000 0.0000 58.0708 2.0000 
-0.8363 -1.9257 -35.4766 -0.7841 -2.0885 -35.4758 0.0552 0.0000 1.0000 0.0000 67.6093 2.0000 
-1.1493 -0.3389 -36.4482 -1.9126 0.1018 -36.9206 0.0409 0.0000 1.0000 0.0000 54.8862 3.0000 
-1.9126 0.1018 -36.9206 -2.8751 0.2663 -37.1363 0.0409 0.0000 1.0000 0.0000 56.2083 3.0000 
-2.8751 0.2663 -37.1363 -2.9751 0.2873 -37.1548 0.0409 0.0000 1.0000 0.0000 56.3482 3.0000 
-2.9751 0.2873 -37.1548 -3.7317 0.8601 -37.3281 0.0409 0.0000 1.0000 0.0000 57.6736 3.0000 
-3.7317 0.8601 -37.3281 -4.5937 1.3667 -37.3146 0.0409 0.0000 1.0000 0.0000 59.0982 3.0000 
-4.5937 1.3667 -37.3146 -4.6524 1.4018 -37.3104 0.0409 0.0000 1.0000 0.0000 59.1978 3.0000 
-4.6524 1.4018 -37.3104 -5.5471 1.8476 -37.3387 0.0409 0.0000 1.0000 0.0000 60.6819 3.0000 
-5.5471 1.8476 -37.3387 -5.6823 1.9041 -37.3461 0.0409 0.0000 1.0000 0.0000 60.9045 3.0000 
-5.6823 1.9041 -37.3461 -6.5279 2.2270 -37.3572 0.0409 0.0000 1.0000 0.0000 62.3082 3.0000 
-6.5279 2.2270 -37.3572 -7.4812 2.5221 -37.4208 0.0409 0.0000 1.0000 0.0000 63.9217 3.0000 
-7.4812 2.5221 -37.4208 -7.6960 2.5438 -37.4163 0.0409 0.0000 1.0000 0.0000 64.2792 3.0000 
-7.6960 2.5438 -37.4163 -8.6358 2.2587 -37.4044 0.0409 0.0000 1.0000 0.0000 65.9496 3.0000 
-8.6358 2.2587 -37.4044 -9.6074 2.0269 -37.4507 0.0409 0.0000 1.0000 0.0000 67.7293 3.0000 
-9.6074 2.0269 -37.4507 -9.6132 2.0257 -37.4512 0.0409 0.0000 1.0000 0.0000 67.7401 3.0000 
-9.6132 2.0257 -37.4512 -10.3687 1.6378 -37.5243 0.0409 0.0000 1.0000 0.0000 69.3262 3.0000 
-10.3687 1.6378 -37.5243 -11.2385 1.1589 -37.6435 0.0409 0.0000 1.0000 0.0000 71.2757 3.0000 
-11.2385 1.1589 -37.6435 -11.2650 1.1443 -37.6483 0.0409 0.0000 1.0000 0.0000 71.3371 3.0000 
-11.2650 1.1443 -37.6483 -12.0216 0.5904 -37.4891 0.0409 0.0000 1.0000 0.0000 73.2921 3.0000 
-12.0216 0.5904 -37.4891 -12.6900 -0.0818 -37.1707 0.0409 0.0000 1.0000 0.0000 75.4624 3.0000 
-12.6900 -0.0818 -37.1707 -12.7682 -0.1562 -37.1356 0.0409 0.0000 1.0000 0.0000 75.7168 3.0000 
-12.7682 -0.1562 -37.1356 -13.5133 -0.8010 -37.0642 0.0409 0.0000 1.0000 0.0000 78.0058 3.0000 
-13.5133 -0.8010 -37.0642 -14.2678 -1.4541 -37.0050 0.0409 0.0000 1.0000 0.0000 80.4716 3.0000 
-14.2678 -1.4541 -37.0050 -15.0287 -2.0302 -36.8726 0.0409 0.0000 1.0000 0.0000 83.0097 3.0000 
-15.0287 -2.0302 -36.8726 -15.8083 -2.6530 -36.8077 0.0409 0.0000 1.0000 0.0000 85.8368 3.0000 
-15.8083 -2.6530 -36.8077 -15.9024 -2.7410 -36.7978 0.0409 0.0000 1.0000 0.0000 86.2180 3.0000 
-15.9024 -2.7410 -36.7978 -16.6161 -3.3135 -36.7673 0.0409 0.0000 1.0000 0.0000 89.0337 3.0000 
-16.6161 -3.3135 -36.7673 -17.3247 -3.7950 -36.6521 0.0409 0.0000 1.0000 0.0000 91.8989 3.0000 
